"GeoFIPS","State","Region","TableName","LineCode","Type","Description","Unit","Year","Value","IPC"
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","1997",1587.33220849341,67.7236935184677
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","1998",1688.11453606666,68.7749542578521
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","1999",1788.56592525889,70.27976896172
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","2000",1771.43367595819,72.6530164502968
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","2001",1800.38327371988,74.7063150181914
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","2002",1838.15824878388,75.8911808013771
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","2003",1783.18384416761,77.6139826819736
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","2004",1754.25623930116,79.6918927053052
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","2005",1683.34156091316,82.3956368811801
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","2006",1556.6640882973,85.0536740683861
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","2007",1520.34791080294,87.4799768230408
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","2008",1242.86616736917,90.8384208727644
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","2009",1147.87035802682,90.5154482589856
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","2010",1209.78338542252,91.9999409325069
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","2011",1233.87541224109,94.9042333109721
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","2012",1302.80217499956,96.8681219771859
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","2013",1340.96976803667,98.2870778608004
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","2014",1385.64179955605,99.8815134216813
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","2015",1477,100
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","2016",1474.39922696753,101.261583205705
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","2017",1486.19348991224,103.418566319434
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","2018",1496.06420507606,105.944650946275
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","2019",1451.82027902574,107.864590584923
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","2020",1475.33969232394,109.195191343518
" 00000","United States",NA,"SAPCE2",4,"Durable goods","   Motor vehicles and parts ","Dollars","2021",1824.97549990037,113.700156528856
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","1997",869.710391444294,67.7236935184677
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","1998",914.577125913808,68.7749542578521
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","1999",974.675941767972,70.27976896172
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","2000",1015.78714285714,72.6530164502968
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","2001",1009.28549322289,74.7063150181914
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","2002",1034.37578874218,75.8911808013771
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","2003",1044.91481041903,77.6139826819736
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","2004",1090.44969381452,79.6918927053052
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","2005",1114.13666396416,82.3956368811801
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","2006",1116.94175519821,85.0536740683861
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","2007",1075.67472486133,87.4799768230408
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","2008",956.64366646927,90.8384208727644
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","2009",858.417004992146,90.5154482589856
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","2010",846.739674073802,91.9999409325069
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","2011",834.525470960667,94.9042333109721
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","2012",834.123738034581,96.8681219771859
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","2013",846.499883919964,98.2870778608004
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","2014",866.026124722529,99.8815134216813
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","2015",914,100
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","2016",939.151818383201,101.261583205705
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","2017",955.341033203182,103.418566319434
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","2018",993.915210059995,105.944650946275
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","2019",1012.38042445473,107.864590584923
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","2020",1138.32851493399,109.195191343518
" 00000","United States",NA,"SAPCE2",5,"Durable goods","   Furnishings and durable household equipment ","Dollars","2021",1311.34384113323,113.700156528856
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","1997",946.492972692348,67.7236935184677
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","1998",1009.08827565053,68.7749542578521
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","1999",1075.70074741108,70.27976896172
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","2000",1125.89957026713,72.6530164502968
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","2001",1102.98573795181,74.7063150181914
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","2002",1121.34241556637,75.8911808013771
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","2003",1151.85430396376,77.6139826819736
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","2004",1220.95230389129,79.6918927053052
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","2005",1258.56178707062,82.3956368811801
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","2006",1286.246610723,85.0536740683861
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","2007",1287.15168989783,87.4799768230408
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","2008",1187.82337873457,90.8384208727644
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","2009",1071.64027650242,90.5154482589856
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","2010",1048.91371692069,91.9999409325069
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","2011",1031.56620715971,94.9042333109721
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","2012",1024.07270808206,96.8681219771859
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","2013",1032.68916127255,98.2870778608004
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","2014",1034.22541831026,99.8815134216813
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","2015",1046,100
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","2016",1063.58202775889,101.261583205705
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","2017",1085.87852255787,103.418566319434
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","2018",1120.39634790239,105.944650946275
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","2019",1167.20417068544,107.864590584923
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","2020",1366.36053441795,109.195191343518
" 00000","United States",NA,"SAPCE2",6,"Durable goods","   Recreational goods and vehicles ","Dollars","2021",1600.70140232225,113.700156528856
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","1997",472.508192295712,67.7236935184677
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","1998",495.820031695721,68.7749542578521
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","1999",523.621527840312,70.27976896172
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","2000",538.174488966318,72.6530164502968
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","2001",508.658471385542,74.7063150181914
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","2002",519.164408617095,75.8911808013771
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","2003",539.851178255946,77.6139826819736
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","2004",565.929587929057,79.6918927053052
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","2005",578.914148922552,82.3956368811801
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","2006",604.324275970402,85.0536740683861
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","2007",625.285945270083,87.4799768230408
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","2008",590.058694162864,90.8384208727644
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","2009",567.858868167263,90.5154482589856
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","2010",579.348198050496,91.9999409325069
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","2011",595.336983703001,94.9042333109721
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","2012",597.719856834186,96.8681219771859
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","2013",600.282369606705,98.2870778608004
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","2014",608.721252984159,99.8815134216813
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","2015",626,100
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","2016",618.200881501455,101.261583205705
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","2017",611.108839053047,103.418566319434
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","2018",614.471796532817,105.944650946275
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","2019",610.02410191503,107.864590584923
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","2020",570.537944331356,109.195191343518
" 00000","United States",NA,"SAPCE2",7,"Durable goods","   Other durable goods ","Dollars","2021",722.074643575037,113.700156528856
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","1997",2570.73988370886,67.7236935184677
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","1998",2569.24925515055,68.7749542578521
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","1999",2629.49071589374,70.27976896172
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","2000",2637.19263646922,72.6530164502968
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","2001",2649.03977597892,74.7063150181914
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","2002",2634.03465184156,75.8911808013771
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","2003",2663.17991755379,77.6139826819736
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","2004",2710.43882467131,79.6918927053052
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","2005",2744.07733902283,82.3956368811801
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","2006",2759.43399942127,85.0536740683861
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","2007",2798.35465086136,87.4799768230408
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","2008",2784.06424913784,90.8384208727644
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","2009",2784.05515132588,90.5154482589856
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","2010",2764.13220946044,91.9999409325069
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","2011",2769.1072445513,94.9042333109721
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","2012",2779.03601830333,96.8681219771859
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","2013",2775.54288862219,98.2870778608004
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","2014",2812.33223623767,99.8815134216813
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","2015",2862,100
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","2016",2863.86989832943,101.261583205705
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","2017",2880.5272650934,103.418566319434
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","2018",2872.25449592836,105.944650946275
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","2019",2893.44258674287,107.864590584923
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","2020",3110.94285215669,109.195191343518
" 00000","United States",NA,"SAPCE2",9,"Nondurable goods","   Food and beverages purchased for off-premises consumption ","Dollars","2021",3193.48724825939,113.700156528856
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","1997",1340.74199563908,67.7236935184677
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","1998",1359.50653852053,68.7749542578521
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","1999",1383.04381809995,70.27976896172
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","2000",1369.52331591173,72.6530164502968
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","2001",1305.11055158133,74.7063150181914
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","2002",1276.82820291869,75.8911808013771
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","2003",1266.52436330691,77.6139826819736
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","2004",1274.91011382688,79.6918927053052
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","2005",1275.55297802432,82.3956368811801
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","2006",1261.5563192923,85.0536740683861
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","2007",1227.70951594163,87.4799768230408
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","2008",1149.29342669035,90.8384208727644
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","2009",1094.8407360968,90.5154482589856
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","2010",1111.95723565789,91.9999409325069
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","2011",1124.29125948868,94.9042333109721
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","2012",1133.49983213115,96.8681219771859
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","2013",1126.29251382139,98.2870778608004
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","2014",1131.34048663174,99.8815134216813
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","2015",1146,100
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","2016",1143.57287664327,101.261583205705
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","2017",1126.49018591266,103.418566319434
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","2018",1124.17190425589,105.944650946275
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","2019",1117.14140244318,107.864590584923
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","2020",989.970333582978,109.195191343518
" 00000","United States",NA,"SAPCE2",10,"Nondurable goods","   Clothing and footwear ","Dollars","2021",1222.51370836699,113.700156528856
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","1997",800.310750700862,67.7236935184677
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","1998",697.928490363478,68.7749542578521
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","1999",747.014407924358,70.27976896172
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","2000",900.169094076655,72.6530164502968
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","2001",836.609327936747,74.7063150181914
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","2002",769.522879777623,75.8911808013771
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","2003",872.265507587769,77.6139826819736
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","2004",997.592067413747,79.6918927053052
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","2005",1165.11023682526,82.3956368811801
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","2006",1259.20486296557,85.0536740683861
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","2007",1311.1571832263,87.4799768230408
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","2008",1415.7005236818,90.8384208727644
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","2009",1034.07762763533,90.5154482589856
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","2010",1182.60945493235,91.9999409325069
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","2011",1398.2516413697,94.9042333109721
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","2012",1385.38868371585,96.8681219771859
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","2013",1343.00462352687,98.2870778608004
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","2014",1264.49826072203,99.8815134216813
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","2015",961,100
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","2016",839.410142613797,101.261583205705
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","2017",917.630202945161,103.418566319434
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","2018",1006.18576820888,105.944650946275
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","2019",946.557155099158,107.864590584923
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","2020",684.096058451882,109.195191343518
" 00000","United States",NA,"SAPCE2",11,"Nondurable goods","   Gasoline and other energy goods ","Dollars","2021",978.890472958607,113.700156528856
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","1997",2279.85202782681,67.7236935184677
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","1998",2380.22695567711,68.7749542578521
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","1999",2541.27187152934,70.27976896172
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","2000",2608.2881242741,72.6530164502968
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","2001",2650.37835090362,74.7063150181914
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","2002",2710.45986935372,75.8911808013771
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","2003",2768.83098346546,77.6139826819736
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","2004",2823.37377569929,79.6918927053052
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","2005",2841.16985875827,82.3956368811801
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","2006",2921.68448596586,85.0536740683861
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","2007",2932.09954226282,87.4799768230408
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","2008",2849.01473972666,90.8384208727644
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","2009",2895.63831413696,90.5154482589856
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","2010",2910.87143410737,91.9999409325069
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","2011",2901.87266038596,94.9042333109721
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","2012",2890.52780507033,96.8681219771859
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","2013",2915.94791744545,98.2870778608004
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","2014",3010.56711796606,99.8815134216813
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","2015",3158,100
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","2016",3210.49691016171,101.261583205705
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","2017",3249.90001274888,103.418566319434
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","2018",3283.79013846033,105.944650946275
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","2019",3360.69509033736,107.864590584923
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","2020",3567.00689112461,109.195191343518
" 00000","United States",NA,"SAPCE2",12,"Nondurable goods","   Other nondurable goods ","Dollars","2021",3711.51643835159,113.700156528856
" 00000","United States",NA,"SAPCE2",15,"Services","   Housing and utilities ","Dollars","1997",5469.28232582286,67.7236935184677
" 00000","United States",NA,"SAPCE2",15,"Services","   Housing and utilities ","Dollars","1998",5615.41631204949,68.7749542578521
" 00000","United States",NA,"SAPCE2",15,"Services","   Housing and utilities ","Dollars","1999",5727.11046075342,70.27976896172
" 00000","United States",NA,"SAPCE2",15,"Services","   Housing and utilities ","Dollars","2000",5846.96989547038,72.6530164502968
" 00000","United States",NA,"SAPCE2",15,"Services","   Housing and utilities ","Dollars","2001",6047.68150978916,74.7063150181914
" 00000","United States",NA,"SAPCE2",15,"Services","   Housing and utilities ","Dollars","2002",6090.29923002085,75.8911808013771
" 00000","United States",NA,"SAPCE2",15,"Services","   Housing and utilities ","Dollars","2003",6178.01050056625,77.6139826819736
" 00000","United States",NA,"SAPCE2",15,"Services","   Housing and utilities ","Dollars","2004",6285.45744110121,79.6918927053052
" 00000","United States",NA,"SAPCE2",15,"Services","   Housing and utilities ","Dollars","2005",6489.42128781737,82.3956368811801
" 00000","United States",NA,"SAPCE2",15,"Services","   Housing and utilities ","Dollars","2006",6564.0903360754,85.0536740683861
" 00000","United States",NA,"SAPCE2",15,"Services","   Housing and utilities ","Dollars","2007",6676.95650150375,87.4799768230408
" 00000","United States",NA,"SAPCE2",15,"Services","   Housing and utilities ","Dollars","2008",6779.06984823678,90.8384208727644
" 00000","United States",NA,"SAPCE2",15,"Services","   Housing and utilities ","Dollars","2009",6843.03079655258,90.5154482589856
" 00000","United States",NA,"SAPCE2",15,"Services","   Housing and utilities ","Dollars","2010",6843.48265464526,91.9999409325069
